,N Control(raw),Mean Control(raw),N Case(raw),Mean Case(raw),cohen's d(raw),Fold change(raw),p-value(raw),fdr(raw),N Control(PSM),Mean Control(PSM),N Case(PSM),Mean Case(PSM),cohen's d(PSM),Fold change(PSM),p-value(PSM),fdr(PSM)
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Roseomonas|s__Roseomonas_mucosa,5,0.0,403,0.16998918114143918,0.05009778120468859,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_pyruviciproducens,5,0.0,403,0.00059,0.0501960285519965,inf,0.887122735679193,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_pyogenes,5,0.0,403,0.00018990074441687345,0.05006076329549508,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_intestinalis,5,0.0,403,0.24072228287841188,0.05006258945112365,inf,0.887122735679193,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_caeni,5,0.0,403,0.008982754342431763,0.05015928870884179,inf,0.887122735679193,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_baumannii,5,0.0,403,0.00011089330024813896,0.05609156502818713,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii,5,0.0,403,0.0010255086848635236,0.0800667700537834,inf,0.790723618100718,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_oralis,5,0.0,403,0.0022182630272952857,0.14679639781841075,inf,0.5776897573698552,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_tobetsuensis,5,0.0,403,0.0017752853598014887,0.06245234875306971,inf,0.8317829664790644,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Pseudescherichia|s__Pseudescherichia_vulneris,5,0.0,403,0.0013767245657568237,0.05920238756397275,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_hominis,5,0.0,403,7.163771712158808e-05,0.05271416242557645,inf,0.887122735679193,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_HPA0247,5,0.0,403,0.000516575682382134,0.05770555349534589,inf,0.8317829664790644,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionimicrobium|s__Propionimicrobium_lymphophilum,5,0.0,403,0.0002152605459057072,0.08260355415388751,inf,0.8317829664790644,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_massiliensis,5,0.0,403,0.1597679652605459,0.09322837633197804,inf,0.8317829664790644,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermabacteraceae|g__Dermabacter|s__Dermabacter_vaginalis,5,0.0,403,0.0009314640198511167,0.08737488243148663,inf,0.8101109651462733,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_rogosae,5,0.0,403,5.707196029776675e-06,0.05006076329549459,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_oris,5,0.0,403,5.009925558312655e-05,0.05006076329549468,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_melaninogenica,5,0.0,403,8.70967741935484e-06,0.050060763295495615,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_saburreum,5,0.0,403,0.003008461538461539,0.05024041655355457,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_diversum,5,0.0,403,0.0011943424317617866,0.06544410663528404,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_parvulum,5,0.0,403,0.005063846153846154,0.0925640874391808,inf,0.790723618100718,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_HMSC035G02,5,0.0,403,0.00013970223325062035,0.05882670146501823,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_S6_Spd3,5,0.0,403,0.00072424317617866,0.05217735103258149,inf,0.887122735679193,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_tuberculostearicum,5,0.0,403,4.540942928039702e-06,0.05006076329549469,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_pseudogenitalium,5,0.0,403,8.387096774193548e-05,0.05975109464572347,inf,0.887122735679193,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis,5,0.0,403,5.895781637717122e-05,0.05006076329549467,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_warneri,5,0.0,403,0.21963692307692317,0.08950499421822232,inf,0.63319325514742,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_pumilum,5,0.0,403,6.451612903225806e-06,0.05006076329549468,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans,5,0.0,403,0.051899652605459055,0.050060763295494956,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_exigua,5,0.0,403,0.0014448387096774192,0.05006076329549545,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_neuii,5,0.0,403,2.7047146401985114e-06,0.05006076329549496,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae,5,0.0,403,0.08906868486352355,0.06898822433309823,inf,0.887122735679193,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_gilvus,5,0.0,403,0.03291126550868486,0.08618701593318351,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_rimae,5,0.0,403,0.0011610669975186103,0.08543933899517123,inf,0.8101109651462733,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_pettenkoferi,5,0.0,403,0.003224913151364764,0.050060763295495324,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Eukaryota|p__Basidiomycota|c__Malasseziomycetes|o__Malasseziales|f__Malasseziaceae|g__Malassezia|s__Malassezia_pachydermatis,5,0.0,403,0.09097240694789081,0.05006076329549531,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_argenteus,5,0.0,403,0.010280570719602977,0.20344163659299505,inf,0.46809519894099283,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_braakii,5,0.0,403,0.00045501240694789083,0.05006076329549429,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_vaginalis,5,0.0,403,0.00012744416873449133,0.050060763295495234,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_baratii,5,0.0,403,0.00013253101736972704,0.07554778407719032,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia|s__Hafnia_paralvei,5,0.0,403,0.00029645161290322577,0.05103609592529576,inf,0.887122735679193,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_planticola,5,0.0,403,0.0004422332506203474,0.050060763295495046,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Paraclostridium|s__Paraclostridium_benzoelyticum,5,0.0,403,8.461538461538463e-05,0.06979307702562292,inf,0.887122735679193,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Paraclostridium|s__Paraclostridium_bifermentans,5,0.0,403,0.0014060545905707196,0.07564704596481,inf,0.8101109651462733,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Aeriscardovia|s__Aeriscardovia_aeriphila,5,0.0,403,3.5186104218362284e-05,0.08552785911614555,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kosakonia|s__Kosakonia_cowanii,5,0.0,403,0.00014320099255583126,0.063991637989663,inf,0.887122735679193,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pseudopneumoniae,5,0.0,403,2.4491315136476427e-05,0.050060763295495386,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_peroris,5,0.0,403,2.838709677419355e-05,0.050060763295495504,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_johnsonii,5,0.0,403,3.399503722084367e-06,0.05006076329549506,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Ureaplasma|s__Ureaplasma_parvum,5,0.0,403,0.0008956079404466502,0.050255804328391177,inf,0.887122735679193,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_paraphrohaemolyticus,5,0.0,403,0.0003356327543424317,0.05006076329549462,inf,0.928995138759149,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_haemolyticus,5,0.0,403,0.011108461538461538,0.1107030061784899,inf,0.7270623579115407,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_sicca,5,0.0,403,0.0008661290322580646,0.0514699092071234,inf,0.887122735679193,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parahaemolyticus,5,0.0,403,0.01030602977667494,0.06582068045982274,inf,0.8317829664790644,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_neonatale,5,0.0,403,0.016094143920595532,0.084322045238736,inf,0.8317829664790644,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_mucosa,5,0.0,403,4.8784119106699756e-05,0.05988245077790894,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_SK643,5,0.0,403,0.00012521091811414393,0.08914186834079721,inf,0.790723618100718,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_schweitzeri,5,0.0,403,4.084367245657569e-05,0.08188470580404857,inf,0.856753899280569,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantarius,5,0.0,403,3.39454094292804e-05,0.09707003788482739,inf,0.8317829664790644,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_junii,5,0.0,403,7.270471464019851e-05,0.05539034162951086,inf,0.887122735679193,0.9331610362423738,164,0.0,164,0.0,,inf,1.0,1.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae,5,22.065232,403,15.367459057071963,0.2818959979658513,0.6964558114354729,0.6255602790132335,0.9331610362423738,164,26.73501170731708,164,29.860259390243893,0.1391680334269333,1.1168971877454412,0.7313211296113321,1.0
